
#       Pokémon		HP	Attack	Defense	Total	Average	Max CP
476	Probopass	Probopass	155	135	275	565	188.33	2080
477	Dusknoir	Dusknoir	128	180	254	562	187.33	2388
478	Froslass	Froslass	172	171	150	493	164.33	2040
479	Rotom	Rotom	137	185	159	481	160.33	2031
479F	Rotom	Rotom	137	204	219	560	186.67	2579
479R	Rotom	Rotom	137	204	219	560	186.67	2579
479O	Rotom	Rotom	137	204	219	560	186.67	2579
479L	Rotom	Rotom	137	204	219	560	186.67	2579
479W	Rotom	Rotom	137	204	219	560	186.67	2579
480	Uxie	Uxie	181	156	270	607	202.33	2524
481	Mesprit	Mesprit	190	212	212	614	204.67	3058
482	Azelf	Azelf	181	270	151	602	200.67	3210
483	Dialga	Dialga	205	275	211	691	230.33	4038
484	Palkia	Palkia	189	280	215	684	228	3991
485	Heatran	Heatran	209	251	213	673	224.33	3754
486	Regigigas	Regigigas	221	287	210	718	239.33	4346
487	Giratina	Giratina	284	187	225	696	232	3379
487O	Giratina	Giratina	284	225	187	696	232	3683
488	Cresselia	Cresselia	260	152	258	670	223.33	2857
489	Phione	Phione	190	162	162	514	171.33	2105
490	Manaphy	Manaphy	225	210	210	645	215	3265
491	Darkrai	Darkrai	172	285	198	655	218.33	3739
492	Shaymin	Shaymin	225	210	210	645	215	3265
492S	Shaymin	Shaymin	225	261	166	652	217.33	3592
493	Arceus	Arceus	237	238	238	713	237.67	3989
494	Victini	Victini	225	210	210	645	215	3265
495	Snivy	Snivy	128	88	107	323	107.67	849
496	Servine	Servine	155	122	152	429	143	1441
497	Serperior	Serperior	181	161	204	546	182	2277
498	Tepig	Tepig	163	115	85	363	121	1083
499	Pignite	Pignite	207	173	106	486	162	1924
500	Emboar	Emboar	242	235	127	604	201.33	2982
501	Oshawott	Oshawott	146	117	85	348	116	1046
502	Dewott	Dewott	181	159	116	456	152	1741
503	Samurott	Samurott	216	212	157	585	195	2826
504	Patrat	Patrat	128	98	73	299	99.67	791
505	Watchog	Watchog	155	165	139	459	153	1819
506	Lillipup	Lillipup	128	107	86	321	107	915
507	Herdier	Herdier	163	145	126	434	144.67	1583
508	Stoutland	Stoutland	198	206	182	586	195.33	2827
509	Purrloin	Purrloin	121	98	73	292	97.33	772
510	Liepard	Liepard	162	187	106	455	151.67	1846
511	Pansage	Pansage	137	104	94	335	111.67	956
512	Simisage	Simisage	181	206	133	520	173.33	2350
513	Pansear	Pansear	137	104	94	335	111.67	956
514	Simisear	Simisear	181	206	133	520	173.33	2350
515	Panpour	Panpour	137	104	94	335	111.67	956
516	Simipour	Simipour	181	206	133	520	173.33	2350
517	Munna	Munna	183	111	92	386	128.67	1145
518	Musharna	Musharna	253	183	166	602	200.67	2723
519	Pidove	Pidove	137	98	80	315	105	848
520	Tranquill	Tranquill	158	144	107	409	136.33	1442
521	Unfezant	Unfezant	190	226	146	562	187.33	2734
522	Blitzle	Blitzle	128	118	64	310	103.33	882
523	Zebstrika	Zebstrika	181	211	136	528	176	2428
524	Roggenrola	Roggenrola	146	121	110	377	125.67	1205
525	Boldore	Boldore	172	174	143	489	163	2029
526	Gigalith	Gigalith	198	226	201	625	208.33	3228
527	Woobat	Woobat	163	107	85	355	118.33	1016
528	Swoobat	Swoobat	167	161	119	447	149	1716
529	Drilbur	Drilbur	155	154	85	394	131.33	1376
530	Excadrill	Excadrill	242	255	129	626	208.67	3244
531	Audino	Audino	230	114	163	507	169	1682
532	Timburr	Timburr	181	134	87	402	134	1315
533	Gurdurr	Gurdurr	198	180	134	512	170.67	2169
534	Conkeldurr	Conkeldurr	233	243	158	634	211.33	3337
535	Tympole	Tympole	137	98	78	313	104.33	839
536	Palpitoad	Palpitoad	181	128	109	418	139.33	1392
537	Seismitoad	Seismitoad	233	188	150	571	190.33	2564
538	Throh	Throh	260	172	160	592	197.33	2562
539	Sawk	Sawk	181	231	153	565	188.33	2788
540	Sewaddle	Sewaddle	128	96	124	348	116	977
541	Swadloon	Swadloon	146	115	162	423	141	1370
542	Leavanny	Leavanny	181	205	165	551	183.67	2580
543	Venipede	Venipede	102	83	99	284	94.67	706
544	Whirlipede	Whirlipede	120	100	173	393	131	1144
545	Scolipede	Scolipede	155	203	175	533	177.67	2447
546	Cottonee	Cottonee	120	71	111	302	100.67	700
547	Whimsicott	Whimsicott	155	164	176	495	165	2014
548	Petilil	Petilil	128	119	91	338	112.67	1030
549	Lilligant	Lilligant	172	214	155	541	180.33	2550
550	Basculin	Basculin	172	189	129	490	163.33	2090
550B	Basculin	Basculin	172	189	129	490	163.33	2090
551	Sandile	Sandile	137	132	69	338	112.67	1037
552	Krokorok	Krokorok	155	155	90	400	133.33	1418
553	Krookodile	Krookodile	216	229	158	603	201	3046
554	Darumaka	Darumaka	172	153	86	411	137	1442
555	Darmanitan	Darmanitan	233	263	114	610	203.33	3105
555Z	Darmanitan	Darmanitan	233	243	202	678	226	3738
556	Maractus	Maractus	181	201	130	512	170.67	2274
557	Dwebble	Dwebble	137	118	128	383	127.67	1224
558	Crustle	Crustle	172	188	200	560	186.67	2542
559	Scraggy	Scraggy	137	132	132	401	133.67	1372
560	Scrafty	Scrafty	163	163	222	548	182.67	2283
561	Sigilyph	Sigilyph	176	204	167	547	182.33	2550
562	Yamask	Yamask	116	95	141	352	117.33	982
563	Cofagrigus	Cofagrigus	151	163	237	551	183.67	2273
564	Tirtouga	Tirtouga	144	134	146	424	141.33	1488
565	Carracosta	Carracosta	179	192	197	568	189.33	2621
566	Archen	Archen	146	213	89	448	149.33	1842
567	Archeops	Archeops	181	292	139	612	204	3331
568	Trubbish	Trubbish	137	96	122	355	118.33	1000
569	Garbodor	Garbodor	190	181	164	535	178.33	2345
570	Zorua	Zorua	120	153	78	351	117	1175
571	Zoroark	Zoroark	155	250	127	532	177.33	2571
572	Minccino	Minccino	146	98	80	324	108	872
573	Cinccino	Cinccino	181	198	130	509	169.67	2242
574	Gothita	Gothita	128	98	112	338	112.67	951
575	Gothorita	Gothorita	155	137	153	445	148.33	1604
576	Gothitelle	Gothitelle	172	176	205	553	184.33	2419
577	Solosis	Solosis	128	170	83	381	127	1367
578	Duosion	Duosion	163	208	103	474	158	2018
579	Reuniclus	Reuniclus	242	214	148	604	201.33	2927
580	Ducklett	Ducklett	158	84	96	338	112.67	856
581	Swanna	Swanna	181	182	132	495	165	2088
582	Vanillite	Vanillite	113	118	106	337	112.33	1033
583	Vanillish	Vanillish	139	151	138	428	142.67	1591
584	Vanilluxe	Vanilluxe	174	218	184	576	192	2822
585	Deerling	Deerling	155	115	100	370	123.33	1135
586	Sawsbuck	Sawsbuck	190	198	146	534	178	2416
587	Emolga	Emolga	146	158	127	431	143.67	1633
588	Karrablast	Karrablast	137	137	87	361	120.33	1182
589	Escavalier	Escavalier	172	223	187	582	194	2889
590	Foongus	Foongus	170	97	91	358	119.33	979
591	Amoonguss	Amoonguss	249	155	139	543	181	2140
592	Frillish	Frillish	146	115	134	395	131.67	1257
593	Jellicent	Jellicent	225	159	178	562	187.33	2338
594	Alomomola	Alomomola	338	138	131	607	202.33	2169
595	Joltik	Joltik	137	110	98	345	115	1023
596	Galvantula	Galvantula	172	201	128	501	167	2206
597	Ferroseed	Ferroseed	127	82	155	364	121.33	941
598	Ferrothorn	Ferrothorn	179	158	223	560	186.67	2321
599	Klink	Klink	120	98	121	339	113	956
600	Klang	Klang	155	150	174	479	159.67	1847
601	Klinklang	Klinklang	155	199	214	568	189.33	2637
602	Tynamo	Tynamo	111	105	78	294	98	811
603	Eelektrik	Eelektrik	163	156	130	449	149.67	1715
604	Eelektross	Eelektross	198	217	152	567	189	2732
605	Elgyem	Elgyem	146	148	100	394	131.33	1385
606	Beheeyem	Beheeyem	181	221	163	565	188.33	2753
607	Litwick	Litwick	137	108	98	343	114.33	1006
608	Lampent	Lampent	155	169	115	439	146.33	1708
609	Chandelure	Chandelure	155	271	182	608	202.67	3268
610	Axew	Axew	130	154	101	385	128.33	1368
611	Fraxure	Fraxure	165	212	123	500	166.67	2234
612	Haxorus	Haxorus	183	284	172	639	213	3593
613	Cubchoo	Cubchoo	146	128	74	348	116	1069
614	Beartic	Beartic	216	233	152	601	200.33	3042
615	Cryogonal	Cryogonal	190	190	218	598	199.33	2798
616	Shelmet	Shelmet	137	72	140	349	116.33	834
617	Accelgor	Accelgor	190	220	120	530	176.67	2441
618	Stunfisk	Stunfisk	240	144	171	555	185	2162
619	Mienfoo	Mienfoo	128	160	98	386	128.67	1389
620	Mienshao	Mienshao	163	258	127	548	182.67	2710
621	Druddigon	Druddigon	184	213	170	567	189	2732
622	Golett	Golett	153	127	92	372	124	1189
623	Golurk	Golurk	205	222	154	581	193.67	2854
624	Pawniard	Pawniard	128	154	114	396	132	1433
625	Bisharp	Bisharp	163	232	176	571	190.33	2844
626	Bouffalant	Bouffalant	216	195	182	593	197.67	2797
627	Rufflet	Rufflet	172	150	97	419	139.67	1491
628	Braviary	Braviary	225	232	152	609	203	3088
629	Vullaby	Vullaby	172	105	139	416	138.67	1271
630	Mandibuzz	Mandibuzz	242	129	205	576	192	2138
631	Heatmor	Heatmor	198	204	129	531	177	2395
632	Durant	Durant	151	217	188	556	185.33	2659
633	Deino	Deino	141	116	93	350	116.67	1062
634	Zweilous	Zweilous	176	159	135	470	156.67	1839
635	Hydreigon	Hydreigon	211	256	188	655	218.33	3625
636	Larvesta	Larvesta	146	156	107	409	136.33	1496
637	Volcarona	Volcarona	198	264	189	651	217	3632
638	Cobalion	Cobalion	209	192	229	630	210	3022
639	Terrakion	Terrakion	209	260	192	661	220.33	3698
640	Virizion	Virizion	209	192	229	630	210	3022
641	Tornadus	Tornadus	188	266	164	618	206	3345
641T	Tornadus	Tornadus	188	238	189	615	205	3215
642	Thundurus	Thundurus	188	266	164	618	206	3345
642T	Thundurus	Thundurus	188	295	161	644	214.67	3659
643	Reshiram	Reshiram	205	275	211	691	230.33	4038
644	Zekrom	Zekrom	205	275	211	691	230.33	4038
645	Landorus	Landorus	205	261	182	648	216	3588
645T	Landorus	Landorus	205	289	179	673	224.33	3922
646	Kyurem	Kyurem	245	246	170	661	220.33	3575
646W	Kyurem	Kyurem	245	310	183	738	246	4605
646B	Kyurem	Kyurem	245	310	183	738	246	4605
647	Keldeo	Keldeo	209	260	192	661	220.33	3698
647R	Keldeo	Keldeo	209	260	192	661	220.33	3698
648	Meloetta	Meloetta	225	250	225	700	233.33	3972
648P	Meloetta	Meloetta	225	269	188	682	227.33	3915
808	Meltan	Meltan	130	118	99	347	115.67	1068
809	Melmetal	Melmetal	264	226	190	680	226.67	3599
